请告诉我最近49分钟的所有实时数据。	select * from t_rt_data where t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 49 ' ) ;
统计每个装置中分别有多少个位号在过去18分钟内发生了高报。	select count ( distinct t_rt_data.Tag_code ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 18 ' ) and t_rt_data.Alarm_status = 2 group by t_rt_info.Unit_code ;
从今天中午8点到现在，哪些变量发生了报警，按不同的装置分别告诉我？	select t_rt_data.Tag_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time > addtime ( curdate ( ) , ' 8 : 0 ' ) group by t_rt_data.Tag_code having sum ( t_rt_data.Alarm_status != 0 ) != 0 order by t_rt_info.Unit_code ;
从今天中午9点到现在，哪些变量发生了报警，按不同的装置分别告诉我？	select t_rt_data.Tag_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time > addtime ( curdate ( ) , ' 9 : 0 ' ) group by t_rt_data.Tag_code having sum ( t_rt_data.Alarm_status != 0 ) != 0 order by t_rt_info.Unit_code ;
告诉我今天报警次数最多的6个变量和它们所属的装置。	select t_rt_data.Tag_code , t_rt_info.Unit_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where date ( t_rt_data.Result_time ) = curdate ( ) group by t_rt_data.Tag_code , t_rt_info.Unit_code order by sum ( t_rt_data.Alarm_status != 0 ) desc limit 6 ;
告诉我今天报警次数最多的6个变量和它们所属的装置。	select t_rt_data.Tag_code , t_rt_info.Unit_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where date ( t_rt_data.Result_time ) = curdate ( ) group by t_rt_data.Tag_code , t_rt_info.Unit_code order by sum ( t_rt_data.Alarm_status != 0 ) desc limit 6 ;
从上午2点到现在，装置连续重整二有报警记录多少次？	select count ( * ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time > addtime ( curdate ( ) , ' 2 : 0 ' ) and t_rt_info.Unit_code = '2B2LXCZ' and t_rt_data.Alarm_status != 0 ;
从上午9点到现在，装置二号催化裂化装置有报警记录多少次？	select count ( * ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time > addtime ( curdate ( ) , ' 9 : 0 ' ) and t_rt_info.Unit_code = '3B2CHLH' and t_rt_data.Alarm_status != 0 ;
从上午1点到现在，装置催化裂化2有报警记录多少次？	select count ( * ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time > addtime ( curdate ( ) , ' 1 : 0 ' ) and t_rt_info.Unit_code = '3B2CHLH' and t_rt_data.Alarm_status != 0 ;
从上午1点到现在，装置催化裂化2有报警记录多少次？	select count ( * ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time > addtime ( curdate ( ) , ' 1 : 0 ' ) and t_rt_info.Unit_code = '3B2CHLH' and t_rt_data.Alarm_status != 0 ;
装置催化装置2中最后一次有变量发生报警是什么时候？	select t_rt_data.Result_time from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Unit_code = '3B2CHLH' and t_rt_data.Alarm_status != 0 order by t_rt_data.Id desc limit 1 ;
装置重整中最后一次有变量发生报警是什么时候？	select t_rt_data.Result_time from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Unit_code = '2B2LXCZ' and t_rt_data.Alarm_status != 0 order by t_rt_data.Id desc limit 1 ;
昨天所有数据里均值最小的3个变量都来自哪些装置？	select t_rt_info.Unit_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where date ( t_rt_data.Result_time ) = adddate ( curdate ( ) , - 1 ) group by t_rt_data.Tag_code , t_rt_info.Unit_code order by avg ( t_rt_data.Result_value ) asc limit 3 ;
昨天所有数据里均值最小的8个变量都来自哪些装置？	select t_rt_info.Unit_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where date ( t_rt_data.Result_time ) = adddate ( curdate ( ) , - 1 ) group by t_rt_data.Tag_code , t_rt_info.Unit_code order by avg ( t_rt_data.Result_value ) asc limit 8 ;
在装置连续重整中，按昨天发生报警的次数从多到少给变量排序。	select t_rt_data.Tag_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where date ( t_rt_data.Result_time ) = adddate ( curdate ( ) , - 1 ) and t_rt_info.Unit_code = '2B2LXCZ' group by t_rt_data.Tag_code order by sum ( t_rt_data.Alarm_status != 0 ) asc ;
在装置1#催化裂化装置中，按昨天发生报警的次数从多到少给变量排序。	select t_rt_data.Tag_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where date ( t_rt_data.Result_time ) = adddate ( curdate ( ) , - 1 ) and t_rt_info.Unit_code = '3B1CHLH' group by t_rt_data.Tag_code order by sum ( t_rt_data.Alarm_status != 0 ) asc ;
在过去41分钟里，每个装置分别有多少个变量出现过报警？	select count ( distinct t_rt_data.Tag_code ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 41 ' ) and t_rt_data.Alarm_status != 0 group by t_rt_info.Unit_code ;
在过去25分钟里，每个装置分别有多少个变量出现过报警？	select count ( distinct t_rt_data.Tag_code ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 25 ' ) and t_rt_data.Alarm_status != 0 group by t_rt_info.Unit_code ;
催化裂化装置1这个装置今天哪些变量出现过值为0的情况？	select distinct t_rt_data.Tag_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where date ( t_rt_data.Result_time ) = curdate ( ) and t_rt_info.Unit_code = '3B1CHLH' and t_rt_data.Result_value = 0 ;
催化裂化装置1这个装置今天哪些变量出现过值为0的情况？	select distinct t_rt_data.Tag_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where date ( t_rt_data.Result_time ) = curdate ( ) and t_rt_info.Unit_code = '3B1CHLH' and t_rt_data.Result_value = 0 ;
装置2#催化装置里有哪些变量在最近13分钟有值小于等于0的情况？	select distinct t_rt_data.Tag_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 13 ' ) and t_rt_info.Unit_code = '3B2CHLH' and t_rt_data.Result_value <= 0 ;
装置连续重整装置二里有哪些变量在最近21分钟有值小于等于0的情况？	select distinct t_rt_data.Tag_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 21 ' ) and t_rt_info.Unit_code = '2B2LXCZ' and t_rt_data.Result_value <= 0 ;
装置2#催化装置里有哪些变量在最近46分钟有值小于等于0的情况？	select distinct t_rt_data.Tag_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 46 ' ) and t_rt_info.Unit_code = '3B2CHLH' and t_rt_data.Result_value <= 0 ;
装置2#催化装置里有哪些变量在最近51分钟有值小于等于0的情况？	select distinct t_rt_data.Tag_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 51 ' ) and t_rt_info.Unit_code = '3B2CHLH' and t_rt_data.Result_value <= 0 ;
过去72小时里，循环油浆返塔温度最小的时候，同一个装置的所有变量的值是多少？	select t_rt_data.Result_value from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time = ( select t_rt_data.Result_time from t_rt_data where t_rt_data.Result_time > addtime ( now ( ) , ' - 72 : 0 ' ) and t_rt_data.Tag_code = '3B1CHLH_TI375.PV' order by t_rt_data.Result_value asc limit 1 ) and t_rt_info.Unit_code = ( select t_rt_info.Unit_code from t_rt_info where t_rt_info.Tag_code = '3B1CHLH_TI375.PV' ) ;
过去96小时里，C201机组出口温度最小的时候，同一个装置的所有变量的值是多少？	select t_rt_data.Result_value from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time = ( select t_rt_data.Result_time from t_rt_data where t_rt_data.Result_time > addtime ( now ( ) , ' - 96 : 0 ' ) and t_rt_data.Tag_code = '2B2LXCZ_0211TI_20603.PV' order by t_rt_data.Result_value asc limit 1 ) and t_rt_info.Unit_code = ( select t_rt_info.Unit_code from t_rt_info where t_rt_info.Tag_code = '2B2LXCZ_0211TI_20603.PV' ) ;
过去2小时里，沉降器顶温度指示最小的时候，同一个装置的所有变量的值是多少？	select t_rt_data.Result_value from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time = ( select t_rt_data.Result_time from t_rt_data where t_rt_data.Result_time > addtime ( now ( ) , ' - 2 : 0 ' ) and t_rt_data.Tag_code = '3B2CHLH_0202B_TI104A.PV' order by t_rt_data.Result_value asc limit 1 ) and t_rt_info.Unit_code = ( select t_rt_info.Unit_code from t_rt_info where t_rt_info.Tag_code = '3B2CHLH_0202B_TI104A.PV' ) ;
过去3小时里，回炼油返塔流量调节最小的时候，同一个装置的所有变量的值是多少？	select t_rt_data.Result_value from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time = ( select t_rt_data.Result_time from t_rt_data where t_rt_data.Result_time > addtime ( now ( ) , ' - 3 : 0 ' ) and t_rt_data.Tag_code = '3B1CHLH_FIC314.PV' order by t_rt_data.Result_value asc limit 1 ) and t_rt_info.Unit_code = ( select t_rt_info.Unit_code from t_rt_info where t_rt_info.Tag_code = '3B1CHLH_FIC314.PV' ) ;
今天上午11点到现在，最大值减去最小值的结果最大的变量是哪个装置的？	select t_rt_info.Unit_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time > addtime ( curdate ( ) , ' 11 : 0 ' ) group by t_rt_data.Tag_code order by max ( t_rt_data.Result_value ) - min ( t_rt_data.Result_value ) desc limit 1 ;
今天上午3点到现在，最大值减去最小值的结果最大的变量是哪个装置的？	select t_rt_info.Unit_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time > addtime ( curdate ( ) , ' 3 : 0 ' ) group by t_rt_data.Tag_code order by max ( t_rt_data.Result_value ) - min ( t_rt_data.Result_value ) desc limit 1 ;
返回给我装置连续重整中所有变量在过去3小时里各自的最大和最小值。	select max ( t_rt_data.Result_value ) , min ( t_rt_data.Result_value ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Unit_code = '2B2LXCZ' and t_rt_data.Result_time > addtime ( now ( ) , ' - 3 : 0 ' ) group by t_rt_data.Tag_code ;
返回给我装置1#催化装置中所有变量在过去11小时里各自的最大和最小值。	select max ( t_rt_data.Result_value ) , min ( t_rt_data.Result_value ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Unit_code = '3B1CHLH' and t_rt_data.Result_time > addtime ( now ( ) , ' - 11 : 0 ' ) group by t_rt_data.Tag_code ;
返回给我装置催化装置一中所有变量在过去3小时里各自的最大和最小值。	select max ( t_rt_data.Result_value ) , min ( t_rt_data.Result_value ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Unit_code = '3B1CHLH' and t_rt_data.Result_time > addtime ( now ( ) , ' - 3 : 0 ' ) group by t_rt_data.Tag_code ;
返回给我装置2#连续重整装置中所有变量在过去24小时里各自的最大和最小值。	select max ( t_rt_data.Result_value ) , min ( t_rt_data.Result_value ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Unit_code = '2B2LXCZ' and t_rt_data.Result_time > addtime ( now ( ) , ' - 24 : 0 ' ) group by t_rt_data.Tag_code ;
请告诉我装置1#催化裂化所有变量过去21分钟的均值。	select avg ( t_rt_data.Result_value ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 21 ' ) and t_rt_info.Unit_code = '3B1CHLH' group by t_rt_data.Tag_code ;
请告诉我装置二号重整装置所有变量过去12分钟的均值。	select avg ( t_rt_data.Result_value ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 12 ' ) and t_rt_info.Unit_code = '2B2LXCZ' group by t_rt_data.Tag_code ;
请告诉我装置1#催化裂化所有变量过去9分钟的均值。	select avg ( t_rt_data.Result_value ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 9 ' ) and t_rt_info.Unit_code = '3B1CHLH' group by t_rt_data.Tag_code ;
请告诉我装置2#连续重整装置所有变量过去22分钟的均值。	select avg ( t_rt_data.Result_value ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 22 ' ) and t_rt_info.Unit_code = '2B2LXCZ' group by t_rt_data.Tag_code ;
帮我查看装置2#连续重整装置里所有变量最近4分钟的数据记录。	select * from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Unit_code = '2B2LXCZ' and t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 4 ' ) ;
帮我查看装置二号连续重整里所有变量最近50分钟的数据记录。	select * from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Unit_code = '2B2LXCZ' and t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 50 ' ) ;
帮我查看装置催化装置一号里所有变量最近46分钟的数据记录。	select * from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Unit_code = '3B1CHLH' and t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 46 ' ) ;
帮我查看装置催化裂化1里所有变量最近23分钟的数据记录。	select * from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Unit_code = '3B1CHLH' and t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 23 ' ) ;
今天总共有多少个装置采集到了数据？	select count ( distinct t_rt_info.Unit_code ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where date ( t_rt_data.Result_time ) = curdate ( ) ;
装置催化裂化装置二号今天采集到多少数据了？	select count ( * ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Unit_code = '3B2CHLH' and date ( t_rt_data.Result_time ) = curdate ( ) ;
装置催化装置二号今天采集到多少数据了？	select count ( * ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Unit_code = '3B2CHLH' and date ( t_rt_data.Result_time ) = curdate ( ) ;
过去17分钟里装置一号催化有多少条数据？	select count ( * ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Unit_code = '3B1CHLH' and t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 17 ' ) ;
过去25分钟里装置催化裂化1有多少条数据？	select count ( * ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Unit_code = '3B1CHLH' and t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 25 ' ) ;
过去23分钟里装置催化装置一有多少条数据？	select count ( * ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Unit_code = '3B1CHLH' and t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 23 ' ) ;
过去8分钟里装置1#催化裂化有多少条数据？	select count ( * ) from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Unit_code = '3B1CHLH' and t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 8 ' ) ;
前51分钟里装置连续重整装置哪些位点有记录到数据？	select distinct t_rt_data.Tag_code from t_rt_info inner join t_rt_data on t_rt_info.Tag_code = t_rt_data.Tag_code where t_rt_info.Unit_code = '2B2LXCZ' and t_rt_data.Result_time > addtime ( now ( ) , ' - 0 : 51 ' ) ;
